book_id,title,author,edition,cost,status,released_date
14755.0,Una particolare forma di anestesia chiamata morte (I coralli),Matteo Galiazzo,1997,2169.0,Available,11/5/1987
14756.0,Paesi Tuoi,Cesare Pavese,0,6032.0,Available,5/17/1946
14757.0,In Our Time,Ernest Hemingway,1996,309.0,Available,3/30/1941
14758.0,Tuck Everlasting,Natalie Babbitt,2002,1089.0,Available,4/2/2004
14759.0,Circulo Magico,Margret Rey,1998,894.0,Available,12/14/1923
14760.0,Ivan the Terrible,Henri Troyat,2001,450.0,Available,8/1/1995
14761.0,El Ãºltimo judÃ­o,Noah Gordon,2000,3283.0,Available,11/9/1985
14762.0,Te deix,Margret Rey,1998,30.0,Available,6/16/2017
14763.0,Listo el que lo lea: Novelas (Autores espaÃ±oles e hispanoamericanos),Alvaro de Laiglesia,1973,38.0,Available,12/24/1937
14764.0,El Ã¡rbol de la ciencia,Pio Baroja,1967,564.0,Available,4/19/1992
14765.0,El retrato de Dorian Gray,Oscar Wilde,2001,13.0,Available,3/20/2022
14766.0,The Titanic Conspiracy: Cover-Ups and Mysteries of the World's Most Famous Sea Disaster,Robin Gardiner,1996,982.0,Available,11/2/1999
14767.0,Aztec,Gary Jennings,1997,600.0,Available,2/8/2006
14768.0,Well,Margret Rey,1998,160.0,Available,2/15/1992
14769.0,Murder on the Qe2: A Murder,Margret Rey,1998,203.0,Available,2/5/1975
14770.0,Brightness Reef: Book One of a New Uplift Trilogy (Bantam Spectra Book),David Brin,1995,963.0,Available,4/11/1915
14771.0,Death of a Don,Howard Shaw,1981,244.0,Available,5/6/1997
14772.0,Mysticism: The Experience of the Divine : Medieval Wisdom (Little Wisdom Library),C. J. McKnight,1994,79.0,Available,11/19/1902
14773.0,The 176 Stupidest Things Ever Done,Ross Petras,1996,2393.0,Available,12/31/1950
14774.0,A Little Yuletide Murder: A Murder,Margret Rey,1998,,Available,1/13/1986
14775.0,Stalking Horse,Bill Shoemaker,1994,3732.0,Available,9/22/1937
14776.0,A Death for a Doctor,E.X. Giroux,1991,740.0,Available,10/16/1955
14777.0,Hagar: Sack Time,D. Brown,1982,47.0,Available,10/5/1941
14778.0,F Is for Fugitive: A Kinsey Millhone Mystery (Grafton,Margret Rey,1998,540.0,Available,3/7/1956
14779.0,Mom,Margret Rey,1998,3770.0,Available,3/11/1955
14780.0,The Brothers of Gwynedd: Comprising,Margret Rey,1998,238.0,Available,12/9/1920
14781.0,Feeding your baby: A parent's guide to practical nutrition,Monique Bonnet,1984,1076.0,Available,11/23/2012
14782.0,DELUSIONS OF GRANDMA,Carrie Fisher,1994,14.0,Available,9/17/1949
14783.0,The Duke,Catherine Coulter,1995,88.0,Available,6/27/1922
14784.0,Canine Crimes,Jeffrey Marks,1998,1788.0,Available,10/5/1930
14785.0,Satan: His Psychotherapy and Cure by the Unfortunate Dr. Kassler,Margret Rey,1998,856.0,Available,7/10/1988
14786.0,The Scandal of Father Brown (Classic Crime S.),G.K. Chesterton,1988,0.0,Available,5/16/2008
14787.0,Survival handbook for children of aging parents,Arthur N Schwartz,1977,1509.0,Available,10/31/1995
14788.0,For Better For Worse,David P. Jordan,1994,0.0,Available,10/9/2018
14789.0,Your Isadora: The Love Story of Isadora Duncan ; Gordon Craig,Francis Steegmuller,1974,12.0,Available,7/31/1952
14790.0,Random winds,Belva Plain,1980,1335.0,Available,2/5/1915
14791.0,One (Silver Arrow Books),Richard Bach,1988,1306.0,Available,5/12/1906
14792.0,Feather Castles,Patricia Veryan,1982,89.0,Available,8/14/2004
14793.0,Happily Ever After (An Avon Romantic Treasure),Tanya A. Crosby,1999,249.0,Available,12/19/1939
14794.0,Emerald,Phyllis A. Whitney,1983,106.0,Available,1/28/2020
14795.0,The Losers,David Eddings,1993,66.0,Available,1/31/2018
14796.0,When Gravity Fails,George Alec Effinger,1988,66.0,Available,7/4/2018
14797.0,The Should I Have a Baby Test,Joy Grdnic,1988,617.0,Available,3/20/2002
14798.0,Wild Swan,Celeste Deblasis,1985,12.0,Available,4/29/1908
14799.0,Superman:  Miracle Monday,Elliot S. Maggin,1981,1171.0,Available,6/19/1906
14800.0,Joan Embery's Collection of Amazing Animal Facts,Ed Lucaire,1984,173.0,Available,7/19/1997
14801.0,And Ladies of the Club,Helen Hooven Santmyer,1985,5486.0,Available,4/4/1952
14802.0,Fatal Obsession,Stephen Greenleaf,1983,148.0,Available,2/4/1945
14803.0,Original Sin,Phyllis White,1996,1558.0,Available,11/11/2003
14804.0,ICEBERG : ICEBERG,Clive Cussler,1991,9.0,Available,2/24/1916
14805.0,Pacific Vortex! (Dirk Pitt Adventures (Paperback)),Clive Cussler,1984,2500.0,Available,4/25/1933
14806.0,The Ice Limit,D. Preston,2001,29.0,Available,11/18/1950
14807.0,Mount Dragon: A Novel,Douglas Preston,1997,6234.0,Available,1/4/1939
14808.0,Relic,Douglas Preston,2003,,Available,2/15/1966
14809.0,The Terrible Hours,Peter Maas,2000,4636.0,Available,7/16/2014
14810.0,Morning Noon and Night,Sidney Sheldon,1995,2147.0,Available,3/24/1965
14811.0,Men of Honor,David Robbins,2000,26.0,Available,2/20/1942
14812.0,Notes from a Small Island,Bill Bryson,1996,26.0,Available,2/25/1992
14813.0,Riptide,Douglas Preston,1998,15.0,Available,10/10/2002
14814.0,Your First Year in Network Marketing: Overcome Your Fears,Margret Rey,1998,20.0,Available,9/15/1962
14815.0,The Wave 3 Way to Building Your Downline,Richard Poe,1996,3858.0,Available,11/10/1901
14816.0,Greatest Networker In the World,John Milton Fogg,0,13.0,Available,5/4/1954
14817.0,Uther (Camulod Chronicles),Jack Whyte,2001,3206.0,Available,4/2/1909
14818.0,Russka : The Novel of Russia,EDWARD RUTHERFURD,1992,20.0,Available,11/14/1984
14819.0,The Gate to Women's Country,Sheri S. Tepper,1997,2525.0,Available,10/19/1961
14820.0,A Pocket Mirror for Heroes: By the New York Times Bestselling Author of the Art of Worldly Wisdom,Baltasar Gracian Y Morales,1995,1300.0,Available,2/4/2007
14821.0,The Finishing School,GAIL GODWIN,1999,3217.0,Available,3/13/2005
14822.0,Up In the Air,WALTER KIRN,2001,13.0,Available,11/18/1966
14823.0,The Origin of Humankind (Science Masters),Richard Leakey,1994,1580.0,Available,11/27/1912
14824.0,Hemingway,Margret Rey,1998,1836.0,Available,3/25/1984
14825.0,Jack London: A Life,Alex Kershaw,1999,705.0,Available,7/22/1954
14826.0,A Twist at The End,Steven Saylor,2001,266.0,Available,8/28/1934
14827.0,The Chalice and the Blade: Our History,Margret Rey,1998,1673.0,Available,4/17/1990
14828.0,Best Places Portland,Kim Carlson,2001,5512.0,Available,9/28/1900
14829.0,Better Than Life (Red Dwarf Series),Grant Naylor,1996,19.0,Available,11/5/2017
14830.0,Ciao,Margret Rey,1998,622.0,Available,2/22/1910
14831.0,Nana Plaza.,Christopher G. Moore,2001,1267.0,Available,6/9/1937
14832.0,The Savior of the Woods,ALB3,2004,951.0,Available,3/2/2003
14833.0,Digital Woes: Why We Should Not Depend on Software,Lauren Ruth Wiener,1993,2132.0,Available,8/4/1939
14834.0,Altar Music : A Novel,Christin Lore Weber,2000,4101.0,Available,8/1/1981
14835.0,To Kill a Mockingbird : The 40th Anniversary Edition of the Pulitzer Prize-Winning Novel,Harper Lee,1999,3338.0,Available,4/6/1914
14836.0,Blue Latitudes: Boldly Going Where Captain Cook Has Gone Before,Tony Horwitz,2002,1930.0,Available,5/29/1993
14837.0,Kiss of the Highlander,Karen Marie Moning,2001,937.0,Available,9/9/1969
14838.0,Fantasy Lover,Sherrilyn Kenyon,2002,560.0,Available,8/23/1976
14839.0,The Highlander's Touch,Karen Marie Moning,2000,89.0,Available,2/24/1927
14840.0,Night Pleasures (Dark-Hunters),Sherrilyn Kenyon,2002,580.0,Available,6/14/1976
14841.0,Mama Gena's School of Womanly Arts : Using the Power of Pleasure to Have Your Way with the World,Regena Thomashauer,2002,1307.0,Available,7/25/1935
14842.0,To Tame a Highland Warrior,KAREN MARIE MONING,1999,7.0,Available,5/9/1903
14843.0,Heart of Fire,Linda Howard,1997,312.0,Available,9/28/1925
14844.0,American Heroes: Riley,Lori Foster,2003,231.0,Available,12/7/1985
14845.0,The Wife Test,Betina Krahn,2003,1290.0,Available,10/21/2010
14846.0,Crystal Flame,Jayne Ann Krentz,1994,670.0,Available,7/15/1999
14847.0,Beyond the Highland Mist,KAREN MARIE MONING,1999,769.0,Available,2/24/1969
14848.0,Devil to Pay,Stephanie James,1999,540.0,Available,7/12/1974
14849.0,Main Attraction,Jayne Ann Krentz,1987,43.0,Available,2/2/1937
14850.0,Harlequin Temptation 2-In-1 Collection,Jayne Ann Krentz,2001,4990.0,Available,3/15/1933
14851.0,A New Graft on the Family Tree (Grace Livingston Hill Library),Grace Livingston Hill Library,1997,52.0,Available,2/20/1949
14852.0,Master of Desire,Kinley MacGregor,2001,69.0,Available,5/20/1956
14853.0,Family Man,Jayne Ann Krentz,1997,564.0,Available,5/23/1977
14854.0,Cockatiels,N. Curtis,1963,5775.0,Available,12/12/1982
14855.0,The Art of Imperfection: Simple Ways to Make Peace With Yourself,Veronique Vienne,1999,1952.0,Available,3/22/1981
14856.0,The Meaning Of Life,Bradley Trevor Greive,2002,,Available,6/22/1959
14857.0,Forgotten Beasts of Eld,Patricia A Mckillip,0,,Available,5/15/1964
14858.0,Le Peuple du Tapis,Terry Pratchett,1999,171.0,Available,8/17/1946
14859.0,Contes De Ma Mere L'Oye,Charles Perrault,0,89.0,Available,12/14/1965
14860.0,Les chiennes savantes,Virginie Despentes,1997,1266.0,Available,1/16/1915
14861.0,Les Confessions: Livres I Ã?Â  IV,Jean-Jacques Rousseau,1997,121.0,Available,8/1/2016
14862.0,L'Oeil de la Sibylle,Philip K. Dick,1991,7.0,Available,12/30/1957
14863.0,Le faiseur de veuves. Renaissance,Mike Resnick,1998,2631.0,Available,9/22/1965
14864.0,Contes de la fÃ?Â©e verte,Poppy Z Brite,1999,107.0,Available,7/4/1941
14865.0,Le Faiseur de veuves.,Mike Resnick,1999,42.0,Available,10/11/2002
14866.0,Le nouveau soleil de Teur,Gene Wolfe,1989,,Available,6/11/1993
14867.0,Le nouveau soleil de Teur,Gene Wolfe,1989,118.0,Available,3/9/1901
14868.0,La Griffe du demi-dieu,Gene Wolfe,1982,91.0,Available,10/6/1928
14869.0,ThÃ?Â©orie de l'art moderne,Paul Klee,1998,,Available,10/6/2012
14870.0,Ou s embrasser en France,Soufflard,2001,10.0,Available,2/2/1917
14871.0,De la bÃ?Âªtise,Robert Musil,2000,2351.0,Available,8/26/1987
14872.0,Let's go Espagne - CÃ?Â´te mÃ?Â©diterranÃ?Â©enne 2003,Collectif,2003,8.0,Available,8/7/1942
14873.0,Let's go Espagne 2003,Collectif,2003,726.0,Available,7/18/1972
14874.0,After All These Years,Susan Isaacs,1994,3020.0,Available,9/15/1906
14875.0,Psychotic Reactions and Carburetor Dung,Lester Bangs,1987,10.0,Available,7/10/2012
14876.0,The Penguin Book Of Canadian Jokes,John Robert Colombo,2004,1214.0,Available,7/16/1904
14877.0,April Wilson's Magpie Magic: A Tale of Colorful Mischief,April Wilson,1999,469.0,Available,4/17/1900
14878.0,The Wedding,Danielle Steel,2001,1085.0,Available,5/9/1944
14879.0,Double Jeopardy,William Bernhardt,1996,,Available,4/13/1946
14880.0,Demon Within,Dana Reed,1988,3085.0,Available,8/29/2019
14881.0,Acceptable Risk,Robin Cook,1996,3085.0,Available,12/4/2000
14882.0,Sector 7 (Caldecott Honor Book),David Wiesner,1999,1345.0,Available,2/5/2011
14883.0,Just Cause,John Katzenbach,1995,220.0,Available,10/22/1936
14884.0,Dreaming,Barbara Wood,1992,24.0,Available,10/10/1930
14885.0,The Expert,Lee Gruenfeld,1999,10.0,Available,9/2/1978
14886.0,The Light in the Forest,Conrad Richter,1995,1475.0,Available,12/30/1979
14887.0,Dinotopia,James Gurney,1995,2630.0,Available,9/23/1975
14888.0,Behind the Smile,Lisa Potts,1999,269.0,Available,8/25/1963
14889.0,The White Plague,Frank Herbert,1982,180.0,Available,6/23/2020
14890.0,The Lost,Jack Ketchum,2001,2312.0,Available,6/13/1938
14891.0,In the Drink,Kate Christensen,2000,4006.0,Available,11/20/1963
14892.0,Manhattan Cocktail and Other Irreverent Observations on Life,Margret Rey,1998,1509.0,Available,1/30/2016
14893.0,Best Places to Kiss in North West (Best Places to Kiss in the Northwest: A Romantic Travel Guide),Paula Begoun,1987,756.0,Available,10/20/1941
14894.0,ALL AROUND ATLANTIS,Deborah Eisenberg,1998,152.0,Available,10/9/2016
14895.0,Princess Daisy,Judith Krantz,1984,4.0,Available,2/9/1943
14896.0,Dazzle,Judith Krantz,1992,2458.0,Available,7/12/1994
14897.0,Lethal Seduction,Jackie Collins,2001,277.0,Available,7/18/1973
14898.0,The Wreath Ribbon Quilt,Ruth Moose,1989,356.0,Available,10/11/1983
14899.0,Loving Edith,Mary Tannen,1996,593.0,Available,6/22/1951
14900.0,Innocent Blood,P. D. James,1992,73.0,Available,8/28/2011
14901.0,Spring Collection,Judith Krantz,1997,1986.0,Available,5/14/1919
14902.0,Milk-Based Soaps: Making Natural,Margret Rey,1998,55.0,Available,7/7/1934
14903.0,Flowers Are For Love : A Bouquet of Inspirational Stories,Kathy Lamancusa,2001,232.0,Available,12/1/1915
14904.0,The Southwest,David Lavender,1984,630.0,Available,5/9/1975
14905.0,The Sigma Protocol,Robert Ludlum,2002,112.0,Available,10/11/1904
14906.0,Change Me into Zeus's Daughter,Barbara Robinette Moss,2000,344.0,Available,7/4/2010
14907.0,Tom Clancy's Op-Center: Line of Control (Tom Clancy's Op Center (Paperback)),Jeff Rovin,2001,582.0,Available,8/3/1968
14908.0,The Brothers K,David James Duncan,1992,11.0,Available,7/8/1958
14909.0,Legacy,James A. Michener,1988,3.0,Available,4/24/1979
14910.0,Trevayne,Robert Ludlum,1990,128.0,Available,11/26/1940
14911.0,Making the Most of Marin: A Best Selling Guide to the Most Stunning County on the California Coast,Patricia Arrigoni,1990,12.0,Available,3/19/2009
14912.0,Turning Point Science Society and the Risi,Fritjof Capra,1983,5318.0,Available,8/20/1907
14913.0,Being Digital,Nicholas Negroponte,1995,25.0,Available,3/13/1909
14914.0,Getting to Yes: Negotiating Agreement Without Giving In,Roger Fisher,1991,,Available,11/28/1994
14915.0,QED: The Strange Theory of Light and Matter,Richard Phillips Feynman,1986,14.0,Available,8/23/2001
14916.0,McClane's Field guide to saltwater fishes of North America: A project of the Gamefish Research Association,A. J McClane,1978,1487.0,Available,10/1/1927
14917.0,Every Living Thing,James Herriot,1996,325.0,Available,5/5/1952
14918.0,Hostile Witness,Richard Berman,1996,300.0,Available,3/3/1975
14919.0,Indian Legends from the Northern Rockies,Ella E. Clark,1988,43.0,Available,10/4/1906
14920.0,Living with cancer,Ernest H Rosenbaum,1975,130.0,Available,9/13/2001
14921.0,On the Road With Charles Kuralt,Charles Kuralt,1985,3314.0,Available,6/15/1947
14922.0,Ubik,Philip K. Dick,1991,564.0,Available,9/23/1964
14923.0,Shakespeare My Butt,John Donoghue,2004,18.0,Available,7/11/1952
14924.0,One Hit Wonderland,Tony Hawks,2003,36.0,Available,3/19/1990
14925.0,Grift Sense (Tony Valentine Novels),James Swain,2002,16.0,Available,3/20/1968
14926.0,The Switch,Sandra Brown,2001,739.0,Available,7/20/1956
14927.0,The Case of the Caretaker's Cat (G K Hall Large Print Book Series (Paper)),Erle Stanley Gardner,1998,3006.0,Available,6/1/2003
14928.0,Dona Flor and Her Two Husbands,Jorge Amado,1977,335.0,Available,11/15/1906
14929.0,Blood Work (Blood Work),Michael Connelly,1998,25.0,Available,1/22/2014
14930.0,Pobby and Dingan,Ben Rice,2000,451.0,Available,9/18/1969
14931.0,The Nightspinners : A Novel,LUCRETIA WALSH GRINDLE,2003,170.0,Available,12/6/1980
14932.0,Armageddon Summer,Bruce Coville,1999,305.0,Available,2/24/1960
14933.0,Joy in the Morning (Perennial Classics),Betty Smith,2000,663.0,Available,1/24/2012
14934.0,Angry Women,Andrea Juno,1992,4227.0,Available,5/29/1985
14935.0,Surely You're Joking,Margret Rey,1998,2215.0,Available,2/28/1995
14936.0,A Rain of Death: A Morris and Sullivan Mystery (Morris ; Sullivan Mystery),John Logue,1998,3573.0,Available,5/16/1922
14937.0,White Rose:  Una Rosa Blanca (Ballantine Reader's' Circle),Amy Ephron,2000,412.0,Available,11/16/1957
14938.0,Charms for the Easy Life,Kaye Gibbons,1995,1220.0,Available,3/16/1909
14939.0,FrÃ?Â¼chte des Zorns. Roman.,John Steinbeck,1985,623.0,Available,1/25/1905
14940.0,GestÃ?Â¤ndnisse eines KÃ?Â¼chenchefs. Was Sie Ã?Â¼ber Restaurants nie wissen wollten.,Anthony Bourdain,2003,1070.0,Available,5/3/1978
14941.0,Beautiful Losers,Leonard Cohen,1993,32.0,Available,9/30/1944
14942.0,Am Anfang war das Wort. Texte von 1969 bis 1990. ( rororo aktuell / Essay).,Vaclav Havel,1990,13.0,Available,9/17/2001
14943.0,Sucht ohne Drogen: Arbeiten,Margret Rey,1998,24.0,Available,9/4/1915
14944.0,Herzlichst Ihre Rosa: AusgewÃ¤hlte Briefe,Rosa Luxemburg,1989,,Available,8/31/1903
14945.0,Niemand hat Kolumbus ausgelacht: FÃ¤lschungen und Legenden der Geschichte richtiggestellt,Gerhard Prause,1986,277.0,Available,10/8/2011
14946.0,EXAMINED LIFE,Robert Nozick,1990,73.0,Available,12/1/1930
14947.0,Gardens from the Sand: A Story About Looking for Answers ; Finding Miracles,Dan Cavicchio,1994,213.0,Available,11/5/1982
14948.0,Surviving the Not So Golden Years: Vital Medical and Financial Strategies for Anyone Planning to Grow Old,M. Therese Young,1993,867.0,Available,2/1/1987
14949.0,Seventy-Eight Degrees of Wisdom: A Book of Tarot,Rachel Pollack,1998,455.0,Available,12/19/1948
14950.0,Be Full of Yourself: The Journey from Self-Criticism to Self-Celebration,Patricia L. Reilly,1998,4035.0,Available,5/2/1924
14951.0,Red Moon: Understanding and Using the Gifts of the Menstrual Cycle (Women's Health ; Parenting),Miranda Gray,1994,1640.0,Available,2/15/1910
14952.0,The Third Millennium: Living in the Posthistoric World,Ken Carey,1996,782.0,Available,5/29/1953
14953.0,Shock,Robin Cook,2002,5460.0,Available,4/2/1985
14954.0,One of ours,Willa Cather,1971,59.0,Available,12/2/1991
14955.0,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,1984,7600.0,Available,3/4/1906
14956.0,Sapphira and the Slave Girl,Willa Cather,1975,1083.0,Available,6/17/1991
14957.0,The Awakening,Shannon Drake,2003,1862.0,Available,9/14/1964
14958.0,101 Wacky Computer Jokes,J. B. Stamper,1998,11.0,Available,9/6/1995
14959.0,Night of the Hawk,Dale Brown,1993,5778.0,Available,10/13/1993
14960.0,The Juror,George Dawes Green,1995,,Available,1/18/1961
14961.0,Romancing the Rogue (A Kenyon Family Novel),Barbara Dawson Smith,2000,1107.0,Available,1/4/1922
14962.0,The Girl of the Sea of Cortez,Peter Benchley,1983,719.0,Available,5/6/1923
14963.0,Willow (Debeers),V.C. Andrews,2002,54.0,Available,9/30/2017
14964.0,Irish Rebel (Special Edition,Margret Rey,1998,430.0,Available,11/8/1992
14965.0,Detective: A Novel,Arthur Hailey,1998,138.0,Available,10/16/2022
14966.0,SICILIAN,Margret Rey,1998,3911.0,Available,7/1/1954
14967.0,Ark,David Daniel,1986,621.0,Available,6/8/1986
14968.0,Annapolis,William Martin,1997,324.0,Available,1/23/2000
14969.0,The Loo Sanction,Trevanian,1991,30.0,Available,3/4/1916
14970.0,Shibumi,Trevanian,1990,23.0,Available,8/6/1985
14971.0,Role of Honor,John E. Gardner,1991,1073.0,Available,1/3/1962
14972.0,A Pinch of Snuff,Reginald Hill,1990,979.0,Available,5/23/1976
14973.0,Home Baking,Hilary Walden,1982,485.0,Available,5/16/1970
14974.0,Now and Forever,Danielle Steel,1978,1950.0,Available,10/30/1927
14975.0,Saving the Queen,William F.,1998,739.0,Available,7/22/1957
14976.0,Scarlett : The Sequel to Margaret Mitchell's Gone With the Wind,Alexandra Ripley,1992,254.0,Available,4/13/1964
14977.0,Life in the Iron Mills and Other Stories,Rebecca Harding Davis,1985,20.0,Available,7/20/1947
14978.0,Fear and Loathing in Las Vegas : A Savage Journey to the Heart of the American Dream,HUNTER S. THOMPSON,1998,1365.0,Available,6/20/1913
14979.0,Heart Songs and Other Stories,Annie Proulx,1995,3970.0,Available,5/1/2019
14980.0,Fighting Gravity: A Novel,Peggy Rambach,2001,66.0,Available,10/22/1900
